,Dia,Suscetiveis,Infectados,Recuperados
319,319.7955112219451,2.460354262628361e+18,865.4336136569472,119696821321.3237
320,320.79800498753116,2.4603542622211164e+18,857.9259978580727,120104066503.8536
321,321.8004987531172,2.4603542618173763e+18,850.4129031446973,120507806462.2186
322,322.8029925187032,2.460354261417145e+18,842.8960456665313,120908038143.00275
323,323.80548628428926,2.4603542610204237e+18,835.3771282219018,121304759150.67418
324,324.8079800498753,2.460354260627215e+18,827.8578402577535,121697967747.58484
325,325.8104738154613,2.46035426023752e+18,820.3398578696492,122087662853.97067
326,326.81296758104736,2.460354259851339e+18,812.8248438017674,122473844047.95161
327,327.8154613466334,2.4603542594686715e+18,805.3144474469052,122856511565.5315
328,328.81795511221947,2.4603542590895165e+18,797.8103048464766,123235666300.59808
329,329.82044887780546,2.460354258713873e+18,790.3140386905138,123611309804.92314
330,330.8229426433915,2.4603542583417385e+18,782.827258317664,123983444288.16238
331,331.82543640897757,2.4603542579731103e+18,775.3515597151943,124352072617.85544
332,332.82793017456356,2.4603542576079846e+18,767.8885255189882,124717198319.42586
333,333.8304239401496,2.4603542572463575e+18,760.4397250135453,125078825576.18121
334,334.83291770573567,2.460354256888224e+18,753.0067141319844,125436959229.31302
335,335.83541147132166,2.460354256533578e+18,745.5910354560408,125791604777.89662
336,336.8379052369077,2.4603542561824143e+18,738.1942182160667,126142768378.8915
337,337.84039900249377,2.460354255834726e+18,730.8177782910324,126490456847.14093
338,338.84289276807976,2.460354255490505e+18,723.4632182085254,126834677655.3722
339,339.8453865336658,2.460354255149744e+18,716.1320271447494,127175438934.19653
340,340.84788029925187,2.4603542548124334e+18,708.8256809245271,127512749472.10915
341,341.85037406483787,2.4603542544785644e+18,701.5456420212979,127846618715.4891
342,342.8528678304239,2.460354254148126e+18,694.2933595571176,128177056768.59953
343,343.85536159600997,2.4603542538211087e+18,687.0702693026604,128504074393.58743
344,344.85785536159597,2.4603542534975e+18,679.877793677218,128827683010.48378
345,345.860349127182,2.460354253177288e+18,672.7173417486981,129147894697.20349
346,346.8628428927681,2.4603542528604605e+18,665.590309233627,129464722189.54543
347,347.8653366583541,2.460354252547004e+18,658.4980784971478,129778178881.19243
348,348.8678304239401,2.460354252236904e+18,651.4420185530214,130088278823.71123
349,349.8703241895262,2.4603542519301463e+18,644.4234850636246,130395036726.55257
350,350.8728179551122,2.460354251626715e+18,637.4438203399534,130698467957.05112
351,351.8753117206982,2.4603542513265946e+18,630.5043533416203,130998588540.42543
352,352.8778054862843,2.4603542510297677e+18,623.6063996768543,131295415159.77814
353,353.8802992518703,2.460354250736218e+18,616.751261602503,131588965156.09572
354,354.8827930174563,2.4603542504459264e+18,609.9402280240312,131879256528.24861
355,355.8852867830424,2.460354250158875e+18,603.1745744955197,132166307932.99124
356,356.8877805486284,2.4603542498750444e+18,596.4555632196681,132450138684.96198
357,357.8902743142144,2.460354249594414e+18,589.7844430477932,132730768756.68307
358,358.8927680798005,2.4603542493169644e+18,583.162449479828,133008218778.56084
359,359.8952618453865,2.460354249042673e+18,576.5908046643235,133282510038.88544
360,360.8977556109726,2.4603542487715185e+18,570.0707173984484,133553664483.83102
361,361.9002493765586,2.4603542485034783e+18,563.6033831279888,133821704717.45569
362,362.90274314214463,2.460354248238529e+18,557.1899839473466,134086654001.7015
363,363.9052369077307,2.4603542479766467e+18,550.8316885995428,134348536256.39444
364,364.9077306733167,2.460354247717807e+18,544.5296524762152,134607376059.24443
365,365.91022443890273,2.460354247461982e+18,538.2844652017081,134863200894.33897
366,366.9127182044888,2.460354247209111e+18,532.0880749376403,135116072042.51485
367,367.9152119700748,2.4603542469591583e+18,525.9377293037345,135366025023.49753
368,368.91770573566083,2.460354246712101e+18,519.8337333967108,135613082315.7963
